itemID,title,author,publisher,main topic,subtopics,click,basket,order
68609,Die kleine Eule,Jill Tomlinson,Ravensburger Verlag,YFP,[5AJ],26.0,2.0,2.0
42047,Marvel's SPIDER-MAN: Hostile Takeover,David Liss,Titan Books Ltd,FJ,[FM],42.0,0.0,0.0
26019,The Chronicles of Narnia. Adult Edition,"Clive Staples Lewis, C. S. Lewis",Harper Collins Publ. USA,YFH,[5AL],27.0,0.0,0.0
16604,Dämonentage,Nina MacKay,Piper Verlag GmbH,FMR,[FMX],89.0,4.0,0.0
7935,Letters from Father Christmas,John Ronald Reuel Tolkien,Harper Collins Publ. UK,YFH,"[5AG,5HPD]",76.0,0.0,0.0
63776,The Tombs of Atuan,Ursula K. Le Guin,Orion Publishing Co,FLC,[FM],3.0,0.0,0.0
38660,The Best of Michael Marshall Smith,Michael Marshall M. Smith,SUBTERRANEAN PR,FK,[FM],6.0,0.0,0.0
71379,The Memory Police,Yoko Ogawa,Random House LCC US,FBA,"[FDB,FL]",10.0,1.0,0.0
78456,Mein großes Anziehpuppen-Stickerbuch: Action! und Eiskunstlauf,Fiona Watt,Usborne Verlag,YBG,"[5AF,YBL]",17.0,7.0,0.0
43229,Diez Perros En La Tienda,Claire Masurel,NORTHSOUTH BOOKS,YBLC,[YFP],2.0,0.0,0.0
71341,Das Strickliesel-Buch,Ina Andresen,Frech Verlag GmbH,WFBS1,"[5AD,5HC,5HRA,5HRB,5HRC,5HRD,YBL]",41.0,2.0,1.0
72624,Seeland. Per Anhalter zum Strudelschlund,Anna Ruhe,Arena Verlag GmbH,YFC,"[5AL,YFH]",18.0,4.0,0.0
23798,Die Meisterin,Markus Heitz,Knaur HC,FMH,"[1DDU-GB-ESLF,1DFG-DE-FSA,FMT,FMX,3MRBF]",283.0,20.0,9.0
64939,Die Meisterin: Spiegel & Schatten,Markus Heitz,Knaur HC,FBA,"[1DFG-DE-FSA,1DST-IT-TZR,FBA,FMT,FMX,3MRBF]",91.0,15.0,2.0
59437,What If It's Us,"Adam Silvera, Becky Albertalli",Simon + Schuster UK,YFB,[5AQ],16.0,3.0,0.0
65878,Howl's Moving Castle,Diana Wynne Jones,Harper Collins Publ. USA,YFG,"[YFC,YFH,YFQ]",145.0,9.0,1.0
43622,Was passiert im Krankenhaus?,Andrea Erne,Ravensburger Verlag,YXA,"[5AD,YBL,YF,YNTA,YXA,YXE]",75.0,13.0,3.0
25920,Girls of Storm and Shadow,Natasha Ngan,JIMMY PATTERSON,YFH,[YXP],4.0,0.0,0.0
1482,Famous Five: Five On Kirrin Island Again,Enid Blyton,Hachette Children's Group,YFCF,"[5AH,YFA]",3.0,0.0,0.0
33689,Bloodlines 03. Magisches Erbe,Richelle Mead,LYX,FMR,"[5AQ,FMX]",5.0,0.0,1.0
7823,Die Zauberflöte,Marko Simsa,"Betz, Annette",AVLA,"[5AF,AVLA,AVLF,YBCS,YBL,YF,YNA,YNC,YPAD]",86.0,9.0,1.0
32503,100% Mädchen,"Caroline de Hugo, Sacha Maris, Noémie André, Camil",moses. Verlag GmbH,YBL,"[5AL,YN]",64.0,4.0,3.0
78393,Alia (Band 1): Der magische Zirkel,C. M. Spoerri,Sternensand Verlag,FMB,[FN],14.0,0.0,2.0
47939,Du bist einmalig,"Max Lucado, Sergio Martinez",SCM Hänssler,YBL,"[5AD,YBC]",22.0,0.0,0.0
25545,Middle School: Treasure Hunters 03,"James Patterson, Chris Grabenstein",Random House Children's,YFC,"[1FPC,YFB]",8.0,0.0,0.0
68712,Meine Schulfreunde,Cornelia Giebichenstein,Circon Verlag GmbH,YZG,"[5AG,5HKB,4CD,WZG,YBL]",21.0,0.0,0.0
16481,"Schule!, schreit der Frieder, und die Oma, die kommt mit",Gudrun Mebs,FISCHER KJB,YFM,"[5AG,5HKB,YFN,YFQ,YFS]",89.0,12.0,6.0
57419,Soul Food,Elizabeth Acevedo,Rowohlt Taschenbuch,YFB,"[5AQ,YXD]",21.0,3.0,0.0
64665,Das Zauber-Labor,Steve Mould,Dorling Kindersley Verlag,QRYX5,"[5AH,5AJ,5AK,4CD,ATXF,YBG,YBL,YNP,YNTD,YNV]",6.0,0.0,0.0
48678,Der kleine Vampir und die große Liebe,Angela Sommer-Bodenburg,Rowohlt Taschenbuch,YFH,"[5AG,5AJ,4CD,YFB,YFM,YFQ]",4.0,1.0,4.0
243,Claude Momäh und die große Leinwand,Alice von Gwinner,MIGO,YBGC,"[YBC,YBGC,YBL]",16.0,2.0,1.0
36503,Wolves,Gerold Ruckgaber,Books on Demand,FM,[5AX],41.0,0.0,0.0
36443,William von Saargnagel und die verlorenen Dracheneier,Alfons Th. Seeboth,Wölfchen Verlag,FM,[YF],10.0,0.0,0.0
17647,Die Chroniken von Narnia 07. Der letzte Kampf,Clive Staples Lewis,Ueberreuter Verlag,YFH,"[5AL,FM,YFH]",17.0,6.0,1.0
67824,Maia oder Als Miss Minton ihr Korsett in den Amazonas warf,Eva Ibbotson,dtv Verlagsgesellschaft,YFC,"[5AK,5AL,1DDU,1KLSB,1KLZAA,3MPBF]",2.0,1.0,1.0
45781,Der kleine Hobbit Großes Format,John Ronald Reuel Tolkien,dtv Verlagsgesellschaft,FBC,"[5AL,5AN,FBC,FM,FMB,FYT,YFH]",80.0,4.0,1.0
46181,Drachenmahr,Robert Corvus,Books on Demand,FFS,"[FFS,FMH]",8.0,0.0,0.0
46586,Ready Player Two,Ernest Cline,Random House LCC US,FDB,"[FH,FJ,FL]",104.0,1.0,0.0
62706,Detectives At Work. Vergiftete Muffins,Renate Ahrens,Rowohlt Taschenbuch,YPCK2,"[5AL,1DDU-GB-ESL,2ACG,YFB,YFCF]",10.0,1.0,0.0
36827,Mein kleine Stickerwelt: Traktoren,Felicity Brooks,Usborne Verlag,YBG,"[5AF,YBL]",69.0,2.0,2.0
58033,Gregs Tagebuch 01. Von Idioten umzingelt!,Jeff Kinney,Baumhaus Verlag GmbH,YFQ,"[5AL,1KBB,YFS,YZG,3MRB]",78.0,15.0,7.0
15122,Rainbow Magic: Lacey the Little Mermaid Fairy,Daisy Meadows,Hachette Children's Group,YFH,[5AF],13.0,0.0,0.0
24012,Alex Rider 10: Russian Roulette. 15th Anniversary Edition,Anthony Horowitz,Walker Books Ltd.,YFCB,"[5AK,5AL,YFB,YNMH]",13.0,0.0,0.0
51572,Star Wars: Die Hohe Republik - In die Dunkelheit,Claudia Gray,Panini Verlags GmbH,FLS,"[5AN,FJ,FLS,FYT]",70.0,7.0,0.0
42143,Chroniken der Zeit,Jasmin Kreilmann,NOVA MD,FLG,"[FLG,FMH,FRU]",16.0,0.0,0.0
17278,Winternacht,J. R. Ward,Heyne Taschenbuch,FMR,"[1KBB-US-NAK,3MRBH]",101.0,9.0,11.0
38718,Der Name aller Dinge,Jenn Lyons,Klett-Cotta Verlag,FMB,[FYT],44.0,4.0,2.0
24499,Assassin's Creed 01. Renaissance,Oliver Bowden,Panini Verlags GmbH,UDBV,"[5AT,FDK,FM,FV,UDBV]",47.0,2.0,1.0
49671,Liliane Susewind - Ein Eisbär kriegt keine kalten Füße,Tanya Stewner,FISCHER KJB,YFP,[5AJ],4.0,1.0,1.0
60859,Liliane Susewind - Eine Eule steckt den Kopf nicht in den Sand,Tanya Stewner,FISCHER KJB,YFH,"[5AJ,YFM,YFP]",6.0,0.0,2.0
10950,MILLAS KRITZEL MALBUCH - Mach es Fertig!,Milla Petersson,PAPERISH Verlag,YBLD,[WFX],36.0,11.0,2.0
70066,"Punkt, Punkt, Komma Strich: Viele Tiere zeichne ich (mit XXL-Poster)",Katja Mensing,Carlsen Verlag GmbH,YBGC,"[5AD,5LB,4CA,JNLA,YBLH,YBLL,YNA]",14.0,0.0,1.0
63946,Liliane Susewind - Giraffen übersieht man nicht,Tanya Stewner,FISCHER KJB,YXZG,"[5AJ,YFP,YXZG]",26.0,7.0,1.0
58012,Liliane Susewind - So springt man nicht mit Pferden um & Ein Panda ist kein Känguru,Tanya Stewner,FISCHER KJB,YFP,[5AJ],11.0,3.0,0.0
34144,Unser erstes großes Malbuch,Milla Petersson,PAPERISH Verlag,YBCB,[AB],11.0,5.0,0.0
9066,"Punkt, Punkt, Komma, Strich: Fertig ist das Mondgesicht","Imke Sörensen, Katja Mensing",Carlsen Verlag GmbH,YBLB,"[5AD,5LB,YBGC,YBLD,YBLH]",8.0,1.0,2.0
67957,Refugee Boy,Benjamin Zephaniah,Bloomsbury UK,YXFF,"[5AN,YFB,YFN]",5.0,0.0,0.0
38837,Black Dagger - Butch & Marissa,J. R. Ward,Heyne Taschenbuch,FMR,"[1KBB,FMX,FYT]",93.0,0.0,0.0
21860,"That Time I Got Reincarnated as a Slime, Vol. 1",Fuse,"Little, Brown & Company",XADC,[YFD],39.0,1.0,0.0
36913,Liliane Susewind - Meine lustigsten Tierwitze,Tanya Stewner,FISCHER KJB,YNU,"[5AJ,YBL]",17.0,5.0,2.0
48215,Unser Werkzeug,Daniela Prusse,Ravensburger Verlag,YNPH1,"[5ABK,YBL,YNPH,YNTG,YNTP]",23.0,9.0,4.0
32781,Das Spiel der Götter (9) - Gezeiten der Nacht,Steven Erikson,Blanvalet Taschenbuchverl,FMB,"[FMH,FYT]",3.0,1.0,0.0
47273,Enders Spiel,Orson Scott Card,Heyne Taschenbuch,YFE,[5AQ],77.0,0.0,0.0
61608,Cold-Blooded: Der Geschmack von Blut und Schatten,Martin Gancarczyk,NOVA MD,FMK,"[5PS,FMK,FMR,FMT,FMX,FNM,FRT]",14.0,1.0,0.0
1817,Zeitsprung,Rose-Lise Bonin,Books on Demand,FLG,"[5AM,5HK,4C,1D,FM,YFH]",3.0,0.0,0.0
62147,"Everything, Everything",Nicola Yoon,Random House Children's,YXHL,"[5AN,YFM,YFN]",39.0,5.0,0.0
19382,Ich gebe dir die Sonne,Jandy Nelson,cbt,YXHB,"[5AQ,1KBB-US-WPC,FBA,FRD,FS,FXB,YFB,YFM,YFN,YXD,YXE,YXF,YXG,YXHB,YXHL,3MRBF]",16.0,2.0,1.0
54697,New Moon,Stephenie Meyer,"Little, Brown Book Group",YFB,"[5AQ,YFH,YFM]",118.0,11.0,0.0
54821,Der Klang des Feuers,C. E. Bernard,Penhaligon,FMB,"[FBA,FMB,FMR,FN,FRT,FXD,FYT]",28.0,1.0,0.0
62851,LEGO® Harry Potter(TM) Das magische Lexikon,Elizabeth Dowsett,Dorling Kindersley Verlag,YNVD,"[5AG,ATF,WZG,YBG,YBL,YNF,YNP,YNVD,YRG,YZG]",30.0,8.0,2.0
6136,Mein Immer-wieder-Stickerbuch: Tiere,Kristie Pickersgill,Usborne Verlag,YBG,[YBL],64.0,5.0,0.0
39106,Die Bestimmung 02 - Tödliche Wahrheit,Veronica Roth,Goldmann TB,FDB,"[5AQ,1KB,1KBB-US-MLCC,FDB,FYT,YFC,YFE,YFM]",31.0,7.0,0.0
48112,Mortal Engines - Krieg der Städte,Philip Reeve,FISCHER TOR,FLM,"[FDB,FLM,FLQ,FM,FYT]",85.0,5.0,1.0
63117,Fahrzeuge,Warren Elsmore,"Bassermann, Edition",WDHB,"[5AG,WDHB,YBG,YBL,YNTR,YNVD]",21.0,6.0,2.0
11608,Monument 14 (1),Emmy Laybourne,Heyne Taschenbuch,YFCB,"[5AQ,1KBB,YFCB,YFE]",15.0,2.0,0.0
32769,Monument 14: Die Flucht (2),Emmy Laybourne,Heyne Taschenbuch,YFCB,"[5AQ,1KBB,YFCB,YFE]",8.0,3.0,0.0
67157,Die Gabe der Auserwählten,Mary E. Pearson,ONE,YFHR,"[5AQ,YFT]",71.0,13.0,0.0
21964,Infiziert (2),Sigrid Lenz,AAVAA Verlag UG,FM,"[FMM,FMR]",1.0,0.0,0.0
29051,Warriors: Omen of the Stars Box Set: Volumes 1-6,Erin Hunter,Harper Collins Publ. USA,YFC,"[YFH,YFP]",98.0,2.0,0.0
12648,Die wilden Fußballkerle - Deniz die Lokomotive,Joachim Masannek,DTV,YFR,"[5AJ,YXHB]",9.0,1.0,0.0
68576,Undercover Princess,Connie Glynn,Penguin Books Ltd (UK),YFH,"[5AL,YFB,YFM,YFN,YFS]",27.0,0.0,0.0
18066,Unite Me,Tahereh Mafi,Harper Collins Publ. USA,YFE,"[5AQ,YFG,YFM]",19.0,12.0,0.0
21222,Restore Me,Tahereh Mafi,Harper Collins Publ. USA,YFHR,"[YFE,YFG]",25.0,10.0,0.0
39398,Find Me,Tahereh Mafi,Harper Collins Publ. USA,YFHR,"[YFE,YFG]",36.0,17.0,0.0
4217,Mein Immer-wieder-Stickerbuch: Dinosaurier,Kirsteen Robson,Usborne Verlag,YBG,[YBL],211.0,44.0,19.0
1491,The Illuminae Files 3. Obsidio,"Amie Kaufman, Jay Kristoff",Random House LCC US,YFC,"[YFG,YFM]",14.0,3.0,0.0
35491,The Aurora Cycle Book 3,"Amie Kaufman, Jay Kristoff",Random House LCC US,YFG,"[YFC,YFM]",25.0,2.0,0.0
33099,The Illuminae Files 2. Gemina,"Amie Kaufman, Jay Kristoff",Random House LCC US,YFM,"[5AQ,YFC,YFG]",19.0,2.0,0.0
78339,Spirit Animals 01: Der Feind erwacht,Brandon Mull,Ravensburger Verlag,YFH,"[5AL,5HKA,5HPD,YFC,YFH,YFJ,YFP]",7.0,0.0,0.0
49734,Mode-Design,Lesley Ware,Dorling Kindersley Verlag,YNPH2,"[5AJ,5JA,4CD,AKT,WFB,WJF,YBGC,YBL,YNPH2,YNPJ]",12.0,0.0,1.0
56668,Pakt der Dunkelheit,Lara Adrian,LYX,FMR,"[5JA,1HBM,FR,3MRB]",94.0,1.0,1.0
59420,Mein Anziehpuppen-Stickerbuch: Auf dem Reiterhof,Lucy Bowman,Usborne Verlag,YBG,"[5AF,YBL]",135.0,17.0,5.0
2015,Obsidian 0: Oblivion 1. Lichtflüstern (Obsidian aus Daemons Sicht erzählt),Jennifer L. Armentrout,Carlsen Verlag GmbH,YFHR,"[5AQ,1KBB,FL,FMR,FMX,YFB,YFG,YFM]",50.0,13.0,2.0
74999,Obsidian 0: Oblivion 2. Lichtflimmern (Onyx aus Daemons Sicht erzählt) + Oblivion 3. Lichtflackern (,Jennifer L. Armentrout,Carlsen Verlag GmbH,YFHR,"[5AQ,1KBB,FMR,FMX,YFB,YFM]",88.0,15.0,1.0
54096,Mein Wisch-und-weg-Buch: Im Garten,Kirsteen Robson,Usborne Verlag,YBG,"[5AD,YBL]",75.0,11.0,0.0
25623,Mein Wisch-und-weg-Buch: Schwungübungen,Sam Smith,Usborne Verlag,YBG,"[5AD,YBL]",53.0,10.0,5.0
43468,Herr der Feuerstürme,"Kris Stone, Chrestina Steiner",Books on Demand,FMK,"[FM,FMK,FMX]",3.0,0.0,0.0
2232,Disney Die Eiskönigin 2: Mein zauberhafter Grundschulbock,Panini,Panini Verlags GmbH,YBCH,"[5AC,5AG,YBL]",2.0,1.0,2.0
22048,A Question of Holmes,Brittany Cavallaro,KATHERINE TEGEN BOOKS,YFCF,[YFM],22.0,3.0,0.0
39197,Herz des blauen Drachen,Misty Malloy,"Midnight Romance, LLC",VXQM2,[FRT],2.0,0.0,0.0
19682,The 100 3: Homecoming,Kass Morgan,Hodder And Stoughton Ltd.,YFG,"[5AN,FL]",5.0,0.0,0.0
60317,Girl Online 03: Going Solo,"Zoe Sugg, Zoe Sugg alias Zoella",Penguin Books Ltd (UK),YFM,"[5AL,YFN]",10.0,0.0,0.0
37608,Meine kunterbunte Pferde-Welt,Melanie Kraft,Frech Verlag GmbH,YBG,"[5AH,YBL]",76.0,4.0,0.0
77252,Das Lied des Wolfes,Anthony Ryan,Klett-Cotta Verlag,FMB,[FYT],42.0,7.0,3.0
48000,Life and Death,Stephenie Meyer,"Little, Brown Book Group",YFHR,"[5AN,YFB]",52.0,2.0,2.0
28089,Otherland 2. Fluß aus blauem Feuer,Tad Williams,Klett-Cotta Verlag,FDB,"[FDB,FL,FM,FYT,YFE,YFG,3MR]",89.0,0.0,0.0
25664,Das tiefe Blau der Worte,Cath Crowley,Carlsen Verlag GmbH,YXLD6,"[5AQ,5JA,5LKE,1KBB,FRD,YFB,YFM,YXG,YXHB,YXLD6,YXW]",35.0,6.0,0.0
39696,Come Tumbling Down,Seanan Mcguire,Macmillan USA,FBA,"[FMT,FN]",6.0,2.0,0.0
55328,"Girl, Serpent, Thorn",Melissa Bashardoust,Macmillan USA,YFH,[YFJ],50.0,6.0,0.0
36708,Prophet der sechs Provinzen,Robin Hobb,Penhaligon,FBA,"[FBA,FMB,FYT]",53.0,2.0,2.0
18597,Kingsbane,Claire Legrand,"Sourcebooks, Inc",YFH,"[YFJ,YFM,YFN,YXF]",10.0,2.0,0.0
44646,The Girl of Ink & Stars,Kiran Millwood Hargrave,Scholastic Ltd.,YFC,"[5AL,YFH]",13.0,0.0,0.0
44203,Saving Zoe,Alyson Noël,GRIFFIN,YFN,"[YXF,YXG]",14.0,0.0,0.0
13367,Drachen - Die geflügelten Bestien,Peter Bergting,Cross Cult,FMB,"[FMH,FN]",7.0,3.0,2.0
18798,Die Schiffe,Andrea Erne,Ravensburger Verlag,YNTR,"[5ABK,YBLT,YNTG,YNTR]",26.0,1.0,2.0
38229,Mit anderen Worten: ich,Tamara Ireland Stone,Magellan GmbH,YXLD6,"[5AQ,YFB,YFM,YFS,YXD,YXE,YXHB,YXL,YXLB,YXLD,YXLD6,YXQ]",21.0,5.0,0.0
13742,Mein Sommer mit Mucks,Stefanie Höfler,"Beltz GmbH, Julius",YXHB,"[5AM,YF]",32.0,8.0,11.0
5619,So fern wie nah,John Boyne,FISCHER KJB,YXZW,"[5AN,1DDU-GB-EAS,1DDU-GB-ESL,FJMF,YFB,YFT,YXZW]",17.0,0.0,0.0
9298,Ich sehe was ...Schatzsuche,"Walter Wick, Jean Marzollo",Franckh-Kosmos,YBG,"[5AD,YFB,YN]",58.0,5.0,2.0
62861,Alles über Pferde und Ponys,Andrea Erne,Ravensburger Verlag,YNV,"[5AD,5JA,YBL,YNNH4,YNNJ24,YNW]",101.0,18.0,7.0
39212,Göttlich - 3 Bände im Schuber,Josephine Angelini,Oetinger Taschenbuch GmbH,YFH,[5AQ],104.0,7.0,2.0
32975,Hard Frost,Jennifer Estep,Piper Verlag GmbH,FMR,[5AQ],24.0,3.0,0.0
30656,Nijura - Das Erbe der Elfenkrone,Jenny-Mai Nuyen,cbt,FMB,"[5AP,FMB,YFH]",14.0,2.0,1.0
72523,Verloren in Eis und Schnee,Davide Morosinotto,Carlsen Verlag GmbH,YXFD,"[5AN,YFM,YFT,YFY,YXFD,YXZM,YXZW]",9.0,1.0,1.0
40564,"LEGO® Star Wars(TM) Lexikon der Figuren, Raumschiffe und Droiden","Simon Beecroft, Jason Fry, Simon Hugo",Dorling Kindersley Verlag,YFCA,"[5AH,FLS,FMK,WCW,WFH,YBG,YBL,YFCA,YNF,YNVD,YR,YZG]",78.0,12.0,5.0
19635,Ein Schatten wie ein Leopard,Myron Levoy,dtv Verlagsgesellschaft,YFB,"[5AQ,1KBB-US-NAKC,YP]",49.0,5.0,8.0
59539,Eragon 02. Der Auftrag des Ältesten,Christopher Paolini,cbj,FMB,"[5AN,FMB,FYT,YFC,YFH]",33.0,13.0,9.0
34157,Und wenn schon,Karen-Susan Fessel,Oetinger Taschenbuch GmbH,YF,[5AN],1.0,0.0,1.0
76928,Goethe für Kinder,Johann Wolfgang von Goethe,Insel Verlag GmbH,YDC,"[5AJ,YDP,YFA,YNA,3MLQ,3MNB]",3.0,0.0,0.0
20198,Kampfgeborene,Janine Bollfraß,TWENTYSIX,FMR,"[5AX,FMR,FMX]",32.0,0.0,0.0
53745,SKULL 1: Zu neuer Würde,Stefan Burban,Atlantis Verlag,FLR,[5JB],1.0,0.0,0.0
62278,Kreaturenkritzelbuch,Thomas Hussung,Dragonfly,VXQM,"[VXQM,YBG,YBL]",58.0,6.0,2.0
65538,Ilias Welt - Mein Schülerkalender 2021/2022: Ready for School mit Ilia und Arwen,Ilias Welt,Edition Michael Fischer,YZG,"[5AL,WJ,YBL,YZG,YZS]",12.0,0.0,0.0
5177,"Trust My Heart - Golden-Campus-Trilogie, Band 1",Lyla Payne,Ravensburger Verlag,YFM,"[5AQ,FR,FRD,YFB,YFM]",46.0,2.0,0.0
1083,Die flammende Welt,Genevieve Cogman,Lübbe,FDK,"[1DDF,1DDU-GB-E,1DDU-GB-ESL,1DTA,FD,FDK,FM,3ML,3MLQZ-FR-A,3MN,3MR]",25.0,4.0,3.0
61083,Vicky Bo's Malbuch für Kinder - Ostern,Vicky Bo,Vicky Bo Verlag GmbH,YBGC,"[5AC,5HKA,5HPF,5HRA,5HRD,5JA,5JB,WFTM,WFX,WT,YBGC,YBL,YBLH,YBLL,YZG,YZS]",92.0,9.0,0.0
20053,Glitzer!,Pia Deges,Frech Verlag GmbH,WD,"[5,5A,5AF,5H,5HK,5HKA,5HKB,5HR,5HRA,5HRB,5HRC,5HRD,5J,5JA,5JB,W,WD,WF]",4.0,0.0,0.0
24300,Meine Schulfreunde,Cornelia Giebichenstein,Circon Verlag GmbH,YZG,"[5AG,5HKB,4CD,WZG,YBL]",15.0,1.0,1.0
16160,Das LEGO® Buch der Gute-Nacht-Geschichten,Tori Kosara,Dorling Kindersley Verlag,YBCS1,"[5AG,YBG,YFCA,YNVD,YZG]",8.0,0.0,0.0
58347,Die Musik der Stille,Patrick Rothfuss,Klett-Cotta Verlag,FYT,"[FM,FYT]",33.0,7.0,1.0
5031,Verlorene Paradiese,Ursula K. Le Guin,Atlantis Verlag Guido Latz,FM,[5JB],6.0,0.0,0.0
14762,It's Kind of a Funny Story,Ned Vizzini,TURTLEBACK BOOKS,YXLD2,[YFQ],69.0,0.0,0.0
43818,"Der Clan der Wölfe, Knochenmagier",Kathryn Lasky,Ravensburger Verlag,YFH,"[5AL,5HKA,5HPD,YFC,YFH,YFJ,YFM,YFP]",24.0,4.0,2.0
32671,Opfermond - Ein Fantasy-Thriller,Elea Brandt,Mantikore Verlag,FH,[FM],21.0,0.0,0.0
9767,Sieben schwarze Klingen,Sam Sykes,Piper Verlag GmbH,FMB,[FMT],31.0,1.0,1.0
21938,Buch über das Zeichnen mit Rastern (Raster zeichnen für Kinder - Anime): Dieses Buch bringt Kindern ,James Manning,LIGHTNING SOURCE INC,YBG,"[YNA,YNV]",1.0,0.0,0.0
22105,The Pressed Fairy Journal of Madeline Cottington,Wendy Froud,ABRAMS,FM,"[FN,FU]",2.0,0.0,0.0
28773,The Darkest Star,Jennifer L. Armentrout,Macmillan USA,YFG,"[5AP,YFH]",16.0,1.0,1.0
2071,Scarlet and Ivy 01. The Lost Twin,Sophie Cleverly,Harper Collins Publ. UK,YFH,[5AK],4.0,0.0,0.0
72644,Mission: Exit - Gefangen im Zauberwald,Natacha Godeau,Edition Michael Fischer,WDK,"[WDK,YBG,YBL]",20.0,1.0,0.0
63884,WAS IST WAS Kindergarten Band 14. Wetter,Karin Bischoff,Tessloff Verlag,YNNV,"[5AC,YBL]",7.0,2.0,1.0
77345,Askeria: Hüter des Seelenfeuers,Juliet May,NOVA MD,FMB,"[FMB,FMT,FMW]",7.0,0.0,0.0
23481,Meine Elektronik-Werkstatt,Mike Warren,Dorling Kindersley Verlag,YNTD,"[5AJ,YBG,YBL,YNP,YNTD,YNTG]",7.0,0.0,0.0
18769,Gargantis,Thomas Taylor,Walker Books Ltd.,YFC,"[YFH,YFQ]",19.0,1.0,1.0
18298,"Wir fliegen, wenn wir fallen",Ava Reed,Oetinger Taschenbuch GmbH,YFM,[5AN],26.0,3.0,1.0
67914,Die Macht der Seelen 1-3,Joss Stirling,dtv Verlagsgesellschaft,YFCF,"[5AN,1DDU-GB-ESL,1DST-IT-NVE,1KBB-US-WMC,1KBB-US-WMNV,YFCF,YFHR,YFM,YXHL]",27.0,3.0,2.0
3954,"Wir beide, irgendwann","Jay Asher, Carolyn Mackler",cbt,FBA,"[5AN,FBA,FRD,FYT,YFB,3MPQZ,3MRBF]",9.0,3.0,2.0
60214,Verzaubert,Sylvia Day,Heyne Taschenbuch,FMR,"[FRX,FYT]",91.0,0.0,0.0
25440,Gelöscht,Teri Terry,FISCHER KJB,YFE,[5AN],28.0,7.0,2.0
39470,Das tödliche Wort,Genevieve Cogman,Lübbe,FMX,"[1DDF-FR-LAA,FLG,FMW,FMX,FYT,3MNQ,3MP,3MRBF]",60.0,7.0,1.0
54738,Pferde Kindergartenfreundebuch,Panini,Panini Verlags GmbH,YNNJ24,"[5AC,WZG,YBL,YNNJ24,YZG]",13.0,0.0,0.0
41835,Zwölf Wasser Buch 1: Zu den Anfängen,E. L. Greiff,dtv Verlagsgesellschaft,FMB,[FM],2.0,0.0,0.0
43148,Das Buch Merlin,T.H. White,Klett-Cotta,FMH,"[FMB,FYT]",5.0,1.0,1.0
72010,The Last Viking 2 - Die Rache der Wikinger,Poul Anderson,Mantikore Verlag,FMB,"[FMB,FV]",17.0,1.0,0.0
55330,Elfengeist (1),Angela Mackert,Books on Demand,YFHR,"[5AN,FMB,FMM,YFHR]",1.0,0.0,0.0
50356,Macht - Die Getreuen und die Gefallenen 01,John Gwynne,Blanvalet Taschenbuchverl,FMB,"[F,FM]",17.0,1.0,2.0
52258,Die Priesterin von Avalon,Marion Zimmer Bradley,FISCHER Taschenbuch,FMB,[FYT],8.0,2.0,1.0
28041,Die Chroniken der Elfen 01. Elfenblut,Wolfgang Hohlbein,"Ueberreuter, Carl Verlag",FMB,"[5AN,FM,YFH]",21.0,0.0,0.0
20859,Wächter der Runen (Band 1),J. K. Bloom,Sternensand Verlag,FMB,"[5AN,FN]",48.0,1.0,0.0
47313,The Kiss of Deception,Mary E. Pearson,Macmillan USA,YFH,"[YFE,YFM]",24.0,0.0,0.0
71574,The Inheritance Games,Jennifer Lynn Barnes,Penguin Books Ltd (UK),YFCB,"[5AN,YFCF,YFM,YFN,YXF]",103.0,6.0,2.0
11685,Today Tonight Tomorrow,Rachel Lynn Solomon,Simon & Schuster,YFM,[YNR],7.0,1.0,0.0
14389,The Knife of Never Letting Go,Patrick Ness,Walker Books Ltd.,YFG,[5AQ],31.0,2.0,0.0
13656,This Is Where It Ends,Marieke Nijkamp,"Sourcebooks, Inc",YFCB,"[5PS,YFB,YXQ]",37.0,8.0,0.0
64749,Mi Corazón Y Otros Agujeros Negros / My Heart and Other Black Holes,Jasmine Warga,MONTENA,YXLD2,[YFM],1.0,0.0,0.0
61525,Wilder Girls,Rory Power,Pan Macmillan,YFCB,"[YFD,YFM,YFN,YFS,YXB,YXHB,YXHL,YXS]",29.0,6.0,1.0
26172,The Lunar Chronicles 01: Cinder,Marissa Meyer,Penguin Books Ltd (UK),YFG,"[5AK,YFH]",38.0,3.0,2.0
11355,Logan Likes Mary Anne!,Ann M. Martin,Scholastic US,YFB,"[YFN,YXF]",2.0,0.0,0.0
78782,Kleine Kreativ-Werkstatt - Mein erstes großes Schritt-für-Schritt-Malbuch,Fiona Watt,Usborne Verlag,YBG,[YBL],8.0,1.0,1.0
39675,"Star Wars(TM) Lexikon der Helden, Schurken und Droiden","Simon Beecroft, Elizabeth Dowsett, Pablo Hidalgo",Dorling Kindersley Verlag,ATF,"[5AJ,FLS,GB,WZG,YBL,YNF,YR,YZG]",43.0,8.0,7.0
25955,Across the Green Grass Fields,Seanan Mcguire,TOR BOOKS,FMT,[FN],59.0,1.0,0.0
77764,Dein Mädchenbuch: Freundschaft,Nikki Busch,Carlsen Verlag GmbH,YBG,"[5AL,5HKA,5JA,5LD,5LF,WZG,WZS,YBG,YBL,YZG]",36.0,5.0,0.0
42293,Rook,Anthony Mcgowan,Barrington Stoke Ltd,YFB,[5AR],2.0,0.0,0.0
